日期,库存(公吨),资产管理规模(十亿美元)
2025-11-28,3931.8
2025-12-05,3943.5
2025-12-12,3965.0
2025-12-19,3968.0
2025-12-26,4009.0
2026-01-09,4030.2
2026-01-16,4064.7,603.5
2026-01-23,4099.3,653.5

